"","V1","V2","V3","V4","V5","V6","V7"
"1",1,1.17404182684689,-0.161215252321655,-0.207374841987505,1.32186344024757,-0.185861520385214,-0.219825519595599
"2",2,-0.179003033127329,-0.290545652585527,0.261893706636105,-0.16051782564267,-0.25853618847483,0.252329778862088
"3",3,-0.300885718563022,-0.612471155063521,-0.223824677043274,-0.285670044873868,-0.591476522842295,-0.225850328506504
"4",4,0.127983087968041,3.25109610225473,0.0383323182427068,0.130271178853913,2.97964723469926,0.0412328599745009
"5",5,1.04873813960902,-0.0179084167006893,0.278226048923697,0.889946410519604,-0.0187343870118341,0.28339163971153
"6",6,0.299261329476585,1.52854487826437,0.372222409515306,0.303291841239973,1.55489953768984,0.355326527081881
"7",7,-1.65838498497705,-0.0505222984111556,1.42010927348712,-1.9139513926839,-0.0575481569021162,1.70895936661888
"8",8,1.20653257947026,-0.195305387894571,0.221761226936483,1.37527081491152,-0.227376062962154,0.233582969266338
"9",9,-0.566916133539307,-0.285056258114098,-0.539835361305413,-0.481070253285719,-0.279284642082217,-0.511732990899291
"10",10,-1.80788751021358,0.396791064123505,0.486868263162641,-1.49673196517678,0.435293177721011,0.529347586444323
"11",11,-0.645104769708559,-1.29099089646494,-0.646498831739974,-0.62237888828027,-1.31906593885694,-0.658149935030806
"12",12,-0.444432943804696,1.15479140008758,-0.518376820560712,-0.401571094176399,1.13270304962261,-0.529153395545797
"13",13,0.243173245541273,-1.40425595410701,0.0987498805591807,0.279748301902988,-1.41956170850607,0.0989846210409774
"14",14,1.22046818067027,-1.2238744246999,1.22938896403017,1.3683946506063,-1.25474687526581,1.25103433615979
"15",15,0.826347500594722,1.50487598361942,-0.571090538555689,0.805211098701288,1.4299053216072,-0.568867795371351
"16",16,-0.0924281479231984,-0.869763852786167,0.42982544007523,-0.0985558357912482,-0.788648054742486,0.426966291732346
"17",17,-0.807985563287003,-1.36778566808113,0.252058697873506,-0.877071280271285,-1.40962035549188,0.227098667537464
"18",18,-1.23334558591797,-0.00800443209774542,-0.564226760820777,-1.13654499950262,-0.00875477173051247,-0.640758209512883
"19",19,-0.433960709115708,-0.253684284293134,1.16148952573374,-0.338018059854666,-0.241144400487366,1.18271914124306
"20",20,-1.49936730109731,-0.0318440533928905,0.438117654981308,-1.42435435472888,-0.0276967816977186,0.406093471166915
"21",21,-0.596932214039018,0.63592203482171,-0.311236359387245,-0.6101512044109,0.549106753471987,-0.28822915355524
"22",22,0.924591614906887,1.62246050428019,-0.120161865718263,0.816447944306772,1.49175202971961,-0.102278010799163
"23",23,-0.426588710308592,-1.33231100373417,-0.965301288241655,-0.419508705554378,-1.32419079776786,-1.06400367112732
"24",24,-0.807291267655472,-0.867186647332347,0.533644806112836,-0.825922626719688,-0.888646012421058,0.513209834371439
"25",25,-0.260982403643944,0.321707923601593,0.752512698013594,-0.259438139594181,0.283969195876513,0.664414475738559
"26",26,-1.55742110983741,0.308933382325388,0.494988346375866,-1.73888747171568,0.316887612547004,0.488438288462858
"27",27,0.0260012977238181,0.718591926542783,1.93961274550315,0.0291126401375401,0.701023338088718,1.73726496842318
"28",28,-1.27090666580766,0.155012733753673,0.307327431462955,-1.65371208425016,0.170065938642279,0.301055364831253
"29",29,0.565587696362087,0.637179101639873,0.593135009379232,0.557387846078015,0.566441717234267,0.536775380633643
"30",30,-0.224191682773711,1.80605352753415,-0.0515087729195025,-0.288987853321328,1.92300918645382,-0.0474386467000422
"31",31,-0.551339906573475,0.247568117188553,-0.427892305155115,-0.57962064565219,0.250246861525794,-0.406525209264232
"32",32,-0.0261659915636284,0.112615085564862,0.0609617919622225,-0.0261913484729364,0.101075882228925,0.0614307578169862
"33",33,0.0883269579473761,-1.56348992920614,2.81505117811069,0.0828908503726296,-1.52238840015629,2.66113810593692
"34",34,1.39589981562833,-0.993059400569985,1.95134100052404,1.32934490274431,-0.903944346691363,1.94716852130206
"35",35,-0.440443937440331,-0.66895710030881,-0.552905093273544,-0.542123837252289,-0.744905087752261,-0.558633966514374
"36",36,-0.656594462719448,-0.481904439147081,-1.36360322141133,-0.654452153983222,-0.448037171921779,-1.24376415884214
"37",37,-0.231454670913562,0.0258961879063595,0.162198122525145,-0.248897646225425,0.0293082363932388,0.166722957714195
"38",38,0.642241129445193,0.510507342868769,-0.511242069200114,0.631329071804932,0.515195749854953,-0.541817290849917
"39",39,-0.646418595951003,0.808068146680868,-0.153463242439251,-0.765751151303967,0.855857106419166,-0.174430588392261
"40",40,-0.691505534495354,0.175511358455534,2.64671437938129,-0.651116864559125,0.168995554795908,2.65756492076999
"41",41,0.319942043383945,-1.24840651846525,0.68349358114989,0.356168083808701,-1.24123956258979,0.726490644772213
"42",42,-0.909234090714001,0.280334328675887,-0.342945195958849,-0.93662639029194,0.289198028342351,-0.318538330271033
"43",43,-0.187219009347288,-0.700385019920336,0.350691433669645,-0.205133610795414,-0.671668373173921,0.349770937437857
"44",44,1.01450572461519,-0.257150049499376,-1.4758780988195,0.990750076271192,-0.239490007963757,-1.39540812739433
"45",45,-0.318674085509934,-0.628184279308391,0.347832358755038,-0.294416650483963,-0.620494437727372,0.354533404226664
"46",46,0.0938873077322217,-0.224636106070353,-0.354148931824012,0.0995029346164151,-0.247330588830714,-0.376756980090507
"47",47,-0.756442352105292,-1.01105941241889,1.60182374259783,-0.792176690769476,-0.930104731404497,1.54866565970454
"48",48,0.29143862215142,-0.835042253618563,0.242767416770117,0.237206572084318,-0.68621509860593,0.245972312892777
"49",49,-0.288210697123185,-0.512040253600706,0.126272045918394,-0.232079840702085,-0.464242555291621,0.118115480314277
"50",50,-0.909622234555108,0.0332927852681772,2.73698990820668,-1.11618929388365,0.0356385290251194,2.54791972867802
"51",51,0.226326362164888,-0.637317560544268,-0.369398164917586,0.241518546581647,-0.666426042850634,-0.376602665081304
"52",52,-0.00988648482554557,-0.0792621272765155,-1.42446200875627,-0.00789013163669596,-0.0763352697405744,-1.40414481089442
"53",53,-0.573563695656901,0.941054749094996,1.24904315256146,-0.475005026121222,0.874888309404448,1.13652029877521
"54",54,-0.0499129532798766,-1.22572732727683,-0.371854622908872,-0.0463040871890388,-1.02665644678154,-0.334819511371415
"55",55,1.40954527162974,-0.72467888089337,0.563042768696944,1.44632942924015,-0.707157178826584,0.584835188711555
"56",56,-0.144562366998755,-0.41533921293936,-0.0279241845609871,-0.12673004724099,-0.366388561414629,-0.0262807335254382
"57",57,-0.584589038721395,0.132975167486145,-1.2892152215999,-0.71912567622729,0.136485648320468,-1.33639133316982
"58",58,-0.405495173479789,-0.033694534959211,-0.221999929190889,-0.464797542490996,-0.0326742504646481,-0.216397565724203
"59",59,0.723810520632244,2.50650059840922,1.58659572712631,0.660595865939598,2.41283456709628,1.54869317578177
"60",60,-0.47870594782665,0.659371240368663,0.745855815733511,-0.475335143558143,0.561494262193237,0.603402307344548
"61",61,-1.55251534018469,2.15004317954812,0.0523327746628294,-1.67393896143021,2.34700384347681,0.0524207424707121
"62",62,0.816351640356895,0.586175996059369,-0.951274190009772,0.731027114629152,0.587232655456028,-1.05622465762889
"63",63,-0.410101461029469,0.152503234508524,-0.0787962333413287,-0.483857120747874,0.187194964516876,-0.0841199355376638
"64",64,-0.677562741853286,0.688691021631234,0.258414098101486,-0.709559477413871,0.678466240167106,0.273345078087804
"65",65,-0.276106029047001,-0.468521480288614,-0.818801175593597,-0.270891195230235,-0.460341032088324,-0.901763066512402
"66",66,-0.48720523108297,0.637391451966243,-2.23741939189555,-0.425366682922093,0.64326756561746,-2.29257855143971
"67",67,-0.818548526413095,1.39547678441762,-0.597033843553321,-0.647530288879733,1.44991876660963,-0.596936367493212
"68",68,1.21360415366879,0.212170373107563,-0.936144328512517,1.33282835740196,0.20702340119318,-0.880982624349829
"69",69,-0.387524140551134,1.49041492451002,0.0146818462695079,-0.440469921268445,1.38216847740198,0.01454733346829
"70",70,1.48215776930717,0.241210230865993,2.63609781555668,1.19899835234749,0.193377290615174,2.40025128218032
"71",71,-1.0622450398228,0.488405857610105,-0.984359632431228,-1.15524547925247,0.534014080104453,-0.966523863695805
"72",72,-2.01437381763878,0.703647758827045,1.32147219154849,-1.49810809233789,0.704673241832491,1.52183763309605
"73",73,0.242737610150125,-1.7956497003994,-0.988789089166476,0.262406347337873,-1.70954681037369,-0.971861265488191
"74",74,1.67549543139906,0.440472881877045,0.321527828545257,2.14878050405637,0.512554731038061,0.344531459081628
"75",75,-0.789454317403831,-0.918014929536962,-0.288765033553701,-0.753849584621194,-0.930015313853118,-0.277664570187595
"76",76,-1.07222589275591,0.104987517091399,-0.854651194318048,-1.06181429155154,0.0840738095175815,-0.673354615499571
"77",77,-0.695297658446017,0.00160737019719292,0.198654559889166,-0.564805309702855,0.00170207050561128,0.167472260558065
"78",78,-0.27303768837664,-1.58999597944362,-0.256981790616017,-0.311987655015123,-1.64028714175063,-0.260325713394798
"79",79,0.523065614616024,-1.11534093316416,-0.0224847693467843,0.803558271706158,-1.29117662715939,-0.0214346287369368
"80",80,2.51360800573963,-0.572909256368926,-0.784108063437242,2.11090997378477,-0.470802442603672,-0.691994884719362
"81",81,0.0598769665299203,0.605269683552213,-0.174453680418941,0.0666378050842245,0.626071700451253,-0.188047948105269
"82",82,-0.155989788658593,1.85583563748917,-0.595787841851126,-0.140071082453534,1.97666972497063,-0.617578177986787
