"","V1","V2","V3","V4","V5","V6","V7"
"1",1,0.474970077336422,-0.839298355145893,-0.165030806753581,0.524286929888707,-0.959171284329641,-0.174181405187552
"2",2,-0.649637012028506,0.0281004096107156,1.40156676958588,-0.611912374267224,0.024945715131233,1.34941995543137
"3",3,-0.579280254093358,-0.24737769325236,-0.196102773228734,-0.560911638912621,-0.239225763574365,-0.198500635689313
"4",4,0.367518123246963,3.06814040534823,0.0866877633779398,0.368253827144814,2.79461237545551,0.093287178209796
"5",5,1.11910055484289,0.856063233369903,0.536619242307537,0.937990007897625,0.894581881321324,0.547535127778342
"6",6,-0.175679745857758,1.66125921987468,0.046013864979166,-0.179266891337984,1.69692219593647,0.0438945974741652
"7",7,-1.14108582050101,1.41762663391629,1.00424167492733,-1.31702908632934,1.61543563592101,1.21228380666414
"8",8,1.05100611470857,-0.0249308489413044,2.07602886979104,1.22575783428857,-0.0288483437560852,2.18819871659041
"9",9,-0.463524851516818,0.0788305916258836,-0.992576587666475,-0.395910242386026,0.0770915144685007,-0.939648410855949
"10",10,-1.10901788464833,0.645751495267367,0.946003401480195,-0.901957335029783,0.705374212683327,1.02923017051877
"11",11,-0.556343064458341,-0.870020547197765,0.0432703960744836,-0.528045825341126,-0.881504766744911,0.043817392482099
"12",12,-0.751568828465098,2.01850249332267,0.64180208060162,-0.674354884616007,1.96818978178824,0.657068269268881
"13",13,0.131005155438518,-1.12654974801842,0.670350673737053,0.145979157612577,-1.14164862331286,0.670060314126114
"14",14,0.620098091015889,-2.01317225264529,0.427696165038922,0.679265727827835,-2.05557571460575,0.431665777243332
"15",15,0.0956917617236006,1.32574347875257,0.0697053804804691,0.0949901101978753,1.27972983305868,0.0694857928149442
"16",16,-1.64668805020481,-0.749693684522771,0.293640404027606,-1.80462425952729,-0.681779530821386,0.290803891445322
"17",17,-1.16761554700433,-1.20783259472908,-0.273964021421547,-1.28250408540071,-1.25422838873845,-0.24800816457234
"18",18,-0.73781431814366,0.169670046634852,0.590023391481613,-0.667463393626579,0.187998081716333,0.673232558512092
"19",19,0.0129605125164053,-0.18659193768039,0.863491089716145,0.0101435031860925,-0.178289973450101,0.884651653317024
"20",20,-0.864605614860117,0.0805861380869374,0.381521473023194,-0.797848860141204,0.0701212984248076,0.354067319960186
"21",21,0.159315288692462,-0.195931496486469,0.438183265157623,0.164217327952715,-0.170814317178739,0.407941584643864
"22",22,0.284215993251582,1.32245109033973,1.08368971505264,0.252397486340085,1.21137644797595,0.92532070360939
