"","V1","V2","V3","V4","V5","V6","V7"
"1",1,0.466474921412791,0.130551734734816,0.0923887749097818,0.481717767865894,0.145518026076605,0.100267579565987
"2",2,0.538069051247847,-0.732383962525648,-0.461970455122989,0.513469955760741,-0.708899980268606,-0.4540701881755
"3",3,-0.779970008925729,-0.876597018367469,2.04219863404965,-0.905214426346933,-0.880779097362687,1.97315968728197
"4",4,-0.188470738198321,-0.0713858275244296,-0.911749101552894,-0.178196798107064,-0.0666068951368958,-0.882906653394919
"5",5,0.335038769006735,0.0047648847252115,-0.185053617831071,0.336275298271513,0.00557685995097115,-0.187997039439693
"6",6,-0.356447466804229,0.292852042931748,-0.673130012826524,-0.319038076444064,0.294786722846941,-0.715215708093433
"7",7,0.825255379443912,-0.204490373307243,0.208693156070994,0.911312803563488,-0.196218735312806,0.201046700435309
"8",8,1.01503392876259,-0.0887947287327519,-1.71828916465012,0.922552135703003,-0.0961061118295064,-1.72927035560926
"9",9,-1.03419922474345,-0.721310220193097,0.913754011161575,-1.04595378118265,-0.686434858397293,0.84213522096785
"10",10,-0.328076508844075,0.589093902215208,-1.63208563783868,-0.31721479165516,0.687641430529153,-1.59573454067256
"11",11,0.297217141936877,-1.38018607691684,-1.46261083094057,0.289282167330973,-1.44063974099188,-1.49222566167053
"12",12,0.531239454571517,-0.815317675300111,-1.70991323170626,0.510517753067932,-0.716504543257133,-1.727475546635
"13",13,-0.215507207644997,1.1276537921471,-1.18113699637096,-0.274153615170733,1.09271103796179,-1.16589173503196
"14",14,0.927652927686925,-1.60573874815583,0.0588379053200838,0.959733125188067,-1.88441518502357,0.0582737885338347
"15",15,-0.182860397495274,0.86777954504104,-0.509326284672857,-0.19461152103523,0.876477123142917,-0.522531034928654
"16",16,1.34948921709636,0.211836496426232,-0.521075610133752,1.29147230902326,0.205785704973298,-0.516796610276035
"17",17,-0.631116561030123,0.419677000549559,-0.724901693031721,-0.642957461725749,0.45937962609753,-0.703795803226196
"18",18,-1.28839284441888,0.0869916110267259,-0.0747802545690224,-1.35444655428045,0.0956321635329946,-0.075386833826865
"19",19,-0.674492890322459,0.357396005181889,-1.06678841073979,-0.685888014391841,0.345848417952287,-1.02686064156039
"20",20,2.63529082672397,-0.501216167002353,-1.36938051534787,2.64039682717572,-0.512340319896209,-1.33578380401454
"21",21,0.360866379054823,0.879861013424011,-0.316669218860373,0.361510652097037,0.90202112186637,-0.317470156033109
"22",22,0.594858989126417,1.49849831112725,-1.02752438234603,0.585748770966249,1.45781365790876,-1.07340292973672
"23",23,-1.73354283486607,-0.0373955610689489,0.324099640055327,-1.71587115578027,-0.0409956824258687,0.314988763771405
"24",24,-1.28914377847639,-1.62428169376366,-0.174541509180879,-1.36000663133669,-1.69391220470135,-0.17721313536992
"25",25,-2.44291984193565,-1.80782016290022,-1.58079916626382,-2.44382015427658,-1.70411310141006,-1.50407961655944
"26",26,-0.758233921515184,0.996878597514603,0.451925614894397,-0.781534194196897,1.01921662381729,0.475448998938236
"27",27,1.22826523950702,0.780379759792181,0.919012419275588,1.37368416548312,0.857527612453711,0.879312285920642
"28",28,0.0507400938872036,-0.923769567256105,-0.903742589627681,0.0477293929870988,-0.916305796469796,-0.844179857030487
"29",29,-0.199126549689507,-0.943843656510798,-1.93138290238272,-0.246919567792828,-1.05743621595275,-2.16411694317366
"30",30,-0.94301847238593,-2.10073061635149,-0.252844803286736,-1.06830310591531,-2.36255219998396,-0.261334014634512
"31",31,1.42833156025637,-0.917110426128213,-1.19263333213286,1.46429877850016,-0.907314291547888,-1.27083958971375
"32",32,0.117149291166102,2.41243356611159,-0.483245946973992,0.106044423267313,2.30948004643953,-0.478256224495951
"33",33,0.956818769858586,0.215020076379483,-2.55994710510639,0.950797463723695,0.194739575987199,-2.58810651287103
"34",34,0.363397767339868,-0.314303735239806,0.297011731745979,0.351534038101593,-0.30058440247348,0.279109992674885
"35",35,-1.7566230445964,2.97319103444254,0.844264638989536,-1.64207443175596,3.25045073016008,0.869505285026343
"36",36,0.383846041373492,-0.559395016828858,0.645234240169285,0.370986052040695,-0.610222394668831,0.609359399326185
"37",37,-0.545403776264107,0.0866348484389156,2.17844020751956,-0.64682058208834,0.0849404560417167,2.2235916954725
"38",38,-1.76099178428617,-0.27719019052151,-0.280799708967501,-1.77999787687878,-0.233518878523659,-0.256212833583088
"39",39,0.326823020626018,-0.177121085326436,-1.06794126864364,0.311020778780915,-0.168410015187104,-1.06246821004397
"40",40,0.768017787530814,-0.240354337988133,0.50493793400404,0.80599970053151,-0.22172946949362,0.488416416014287
"41",41,-1.9854663346086,-0.556839149078964,-1.39763137572518,-2.1360041069329,-0.528458334814137,-1.41449252909267
"42",42,1.42742018804093,0.918319786204643,0.259374223685413,1.23275265745589,0.891111993139351,0.258601852484739
"43",43,-1.13883152481518,0.587711252736653,1.37755772678331,-1.21311304708427,0.518267389212871,1.36107383682949
"44",44,1.27178078647534,0.271091617343338,-0.716976574977911,1.17877297325971,0.262342168892108,-0.681797743789641
"45",45,-1.43153879654842,-0.679675182507246,0.418642901546655,-1.3395155177728,-0.702807981031408,0.431809274203231
"46",46,0.608002208346879,-0.41853722392552,-0.0274711834961733,0.689744754624696,-0.422202760515923,-0.0292616564135447
"47",47,0.904934534176289,-0.352405954066752,0.421841888009123,1.0351431271908,-0.385870443052938,0.454649136901022
"48",48,0.486705564203396,-0.500163361822488,-0.71495449582356,0.433777775417566,-0.485081270530134,-0.648080813463599
"49",49,-2.04466441250133,-1.46625996635372,0.287103241937432,-2.03662505962546,-1.72242984560377,0.307157043151339
"50",50,0.950628953977668,0.323496838016839,-0.998996812287103,0.990861334612343,0.343127701211135,-0.993586751302957
"51",51,1.09714031346287,0.368321589101278,1.18124456116389,0.882244236231612,0.375216632240327,1.21522733273335
"52",52,0.679535558797301,1.12963471119634,1.57163305492112,0.688608353789405,1.29423685729822,1.60243610098725
"53",53,1.00510198795415,-1.50378469142527,-0.49978909047778,0.948182100133146,-1.47446696632822,-0.550000944029987
"54",54,0.15031290571648,-0.665144689856474,0.151140665286255,0.151495340638253,-0.767520856811858,0.143193375471515
"55",55,-0.508331611331901,-0.404666123680612,-0.540607059763199,-0.51169802979523,-0.394997016727249,-0.522949858697459
"56",56,1.43318604716704,-0.171625810709334,-0.77788289593825,1.33670869435935,-0.175405434119847,-0.738815805093766
"57",57,1.64334018117968,-0.723912638171068,0.887354001211366,1.88145280552579,-0.729261669012894,0.832185006878024
"58",58,0.890925680565302,0.741960576724768,-0.840191303308348,0.822160099342489,0.698914065792505,-0.819857207715173
"59",59,2.37156492426277,0.314798295402582,0.651865566051366,2.5184507065105,0.323219421976701,0.654122014513127
"60",60,0.131307077450955,-0.754769022906753,0.170394904029307,0.133140105010909,-0.830566993610898,0.183441205139251
"61",61,-0.172214731211689,-0.652583005678342,-1.1085599562422,-0.155915195181299,-0.708241896973611,-1.1019986772502
"62",62,0.150994176871136,0.219979358930357,0.714327316887367,0.145391921531944,0.209136981368916,0.726017780244321
"63",63,-0.0996702836480526,-1.44551492183852,-0.494866606305367,-0.0926239254616268,-1.76215082653615,-0.456343507249925
"64",64,1.17414951152223,0.990432236698411,0.959301235420853,1.20328002294458,1.00716079863528,0.967626845567479
"65",65,2.03133391050911,-1.73710657105167,-0.20074164499371,2.35979600902045,-1.78483073461761,-0.201298926727326
"66",66,-0.718692924817016,0.35509086164919,-0.243692408133221,-0.677008162256295,0.31513935063998,-0.236871595648358
"67",67,0.545364108589491,0.327747000629503,0.317180587446683,0.493457199388465,0.313902468974672,0.306683289826982
"68",68,-0.0718126794427465,-0.226043567383825,0.241705991544024,-0.0712250319581263,-0.20456993527957,0.248919169120503
"69",69,-0.827631091753615,-1.14000050620613,-0.581567179915065,-0.827996247368024,-1.08946411687023,-0.591471848990523
"70",70,0.392827033233546,0.70207888407521,0.122671701809575,0.313791402929335,0.597844838641887,0.11554871935885
"71",71,-1.47932860289379,-0.590505620567406,0.484258950672309,-1.34735267265989,-0.563311513550311,0.515336070802066
"72",72,-0.0406429457750828,0.0722818234481795,1.51151304695573,-0.0381043557391226,0.0741484277958202,1.49843175355657
"73",73,-0.482194355882908,0.0395747663161395,-0.087813014096283,-0.512324315316275,0.040241922298388,-0.0872912563434434
"74",74,0.493917560425322,1.07613217885405,-0.709132183191764,0.460321406727466,1.09799843332332,-0.759852903751985
"75",75,-0.285315845493951,-0.163734762798431,-0.125334269910515,-0.27567174822734,-0.153223736123685,-0.13439002968381
"76",76,-0.109236492546686,0.35175770063279,0.526596858633999,-0.109671705917758,0.368552276325412,0.529724850730131
"77",77,0.847909756911223,-1.26944699561396,0.0739136289978149,0.751048940990743,-1.21767499856758,0.0702545664399585
"78",78,-1.54623139597094,-1.3647572138391,0.183413097253594,-1.59867603472904,-1.41135368380351,0.183417837246604
"79",79,-0.868250709641964,0.404424841663532,1.23014522060566,-0.822260598421285,0.404103340977735,1.19591603716074
"80",80,0.904527930721035,1.52136187382549,-0.779774124326675,0.814083005260523,1.46793174650911,-0.735355901818585
"81",81,0.145237671226038,0.734794816976565,0.0194756292722137,0.130187080196762,0.750566563833989,0.019630956529007
"82",82,0.51307919903068,0.551944045153107,-1.32407296289109,0.467004063062756,0.568116362371521,-1.30320822237161
"83",83,-0.285125949049139,-1.08557458786311,1.82148527025547,-0.305623184109278,-1.10301412544512,1.63578965467506
"84",84,-0.00033219550705971,-0.4154200864204,0.978479253965672,-0.000330988662919547,-0.456121421745263,0.986392128534174
"85",85,1.44208864014987,0.86545826253721,0.242586332154698,1.52556115862981,0.834939685964703,0.23444088207833
"86",86,0.0937666589432057,-0.524695309840069,1.4660033904186,0.079096475182127,-0.476310352764651,1.38192184858787
"87",87,1.2577623314039,-0.31519846570644,-2.08774041703955,1.37280310765539,-0.316969424424093,-1.88053541230831
"88",88,2.27067017542171,-1.58878251987067,1.37826236816762,2.01709197234879,-1.66846127011404,1.37484571774183
"89",89,-0.695402983392107,0.372149900381418,-0.687088834200336,-0.655373541352094,0.395138856194131,-0.709667737815668
